client_id,Variation,age_group,gender_clean
5624434,Control,45–60,Unknown
3285852,Control,<30,Unknown
7420166,Test,60+,Female
4790197,Control,60+,Female
914747,Test,45–60,Male
2395247,Test,45–60,Male
6646597,Test,<30,Unknown
6447434,Test,45–60,Male
7354967,Test,45–60,Unknown
5895605,Control,<30,Male
9125125,Control,<30,Female
4100291,Test,60+,Female
7366275,Control,<30,Unknown
696227,Control,60+,Male
9628627,Control,45–60,Unknown
2359607,Test,60+,Female
4296791,Control,60+,Male
1701111,Test,<30,Unknown
3852108,Test,30–45,Unknown
5233875,Test,60+,Male
9710697,Control,30–45,Female
457069,Control,<30,Male
7755406,Control,30–45,Female
1851604,Test,<30,Unknown
2968827,Control,30–45,Unknown
4974798,Control,<30,Unknown
3358700,Test,60+,Female
1404657,Control,<30,Unknown
2999469,Control,<30,Male
1243364,Test,30–45,Female
4887541,Test,<30,Unknown
753017,Test,45–60,Unknown
7341490,Test,60+,Female
1963998,Test,30–45,Female
9223676,Control,30–45,Unknown
9529396,Test,<30,Unknown
4761064,Test,60+,Female
6446475,Control,30–45,Unknown
2206828,Test,45–60,Female
3795248,Control,30–45,Male
4502307,Test,30–45,Male
6813398,Test,30–45,Male
3112288,Test,45–60,Male
9212245,Control,30–45,Unknown
6954073,Control,45–60,Female
8033535,Control,30–45,Female
108892,Test,45–60,Unknown
5882646,Test,30–45,Female
661056,Control,30–45,Female
1273208,Test,60+,Unknown
6389654,Test,45–60,Unknown
7794643,Test,60+,Male
3104347,Test,30–45,Male
9922830,Test,60+,Female
7252853,Test,45–60,Unknown
700142,Control,30–45,Male
6621256,Control,45–60,Female
1654944,Control,30–45,Unknown
3397094,Control,30–45,Unknown
1401317,Test,30–45,Unknown
6222741,Control,60+,Male
8738973,Control,45–60,Unknown
1811795,Control,<30,Female
462674,Control,60+,Female
1120801,Control,30–45,Unknown
7642333,Control,45–60,Female
3783667,Control,45–60,Female
5919871,Control,60+,Male
7116901,Test,60+,Female
5085764,Test,<30,Female
7416764,Test,<30,Male
3293183,Test,45–60,Male
5762796,Test,<30,Female
5277217,Test,30–45,Male
9924401,Control,60+,Female
5214008,Control,<30,Male
8785403,Test,60+,Male
5388305,Test,<30,Unknown
7203485,Control,60+,Female
1868660,Control,45–60,Female
5345406,Control,30–45,Unknown
6479957,Test,30–45,Unknown
5563811,Control,60+,Female
9018405,Control,60+,Male
9290514,Test,60+,Unknown
1504801,Control,45–60,Male
8889682,Control,60+,Female
6986643,Test,30–45,Male
907457,Control,30–45,Male
3467432,Control,60+,Female
1795281,Test,60+,Unknown
4829289,Test,45–60,Female
7249843,Control,60+,Male
607963,Control,<30,Unknown
6451488,Control,30–45,Female
9545144,Test,60+,Male
9129855,Test,60+,Male
4901840,Test,45–60,Female
3131159,Control,60+,Female
4509981,Control,30–45,Female
186857,Test,45–60,Female
7267625,Test,60+,Unknown
3364777,Test,45–60,Male
5133321,Control,60+,Female
7939771,Test,45–60,Female
6533373,Test,30–45,Male
5678810,Control,30–45,Unknown
6972711,Control,30–45,Male
8018948,Test,45–60,Female
6681156,Test,30–45,Unknown
7166916,Control,60+,Male
3476918,Control,60+,Female
7060578,Control,45–60,Female
4826644,Control,60+,Male
1362185,Test,<30,Unknown
1960766,Test,30–45,Female
1365573,Test,45–60,Female
535273,Control,30–45,Unknown
4180058,Test,45–60,Male
6043981,Control,<30,Unknown
312042,Test,60+,Female
7475920,Test,30–45,Female
4006955,Test,60+,Male
4864953,Test,45–60,Unknown
5892897,Test,60+,Unknown
2449601,Control,45–60,Male
5813942,Test,<30,Unknown
1139394,Test,45–60,Unknown
7167812,Test,45–60,Unknown
7048186,Control,60+,Unknown
3930392,Control,30–45,Male
7160657,Control,30–45,Male
1943226,Test,45–60,Unknown
2943380,Test,30–45,Female
7968911,Control,45–60,Female
3373550,Test,<30,Unknown
5055243,Test,45–60,Unknown
3888074,Test,45–60,Male
9161864,Test,45–60,Male
5755120,Test,45–60,Female
2070948,Control,<30,Unknown
7028451,Test,45–60,Unknown
9664692,Control,45–60,Unknown
1868765,Control,45–60,Male
7911085,Control,<30,Male
6643741,Control,45–60,Male
7218587,Control,30–45,Male
6253352,Control,30–45,Unknown
521446,Test,<30,Unknown
4833584,Test,30–45,Male
5843376,Test,30–45,Unknown
9670052,Test,60+,Male
2651501,Control,45–60,Male
5246819,Control,<30,Unknown
6544190,Test,60+,Female
8728238,Control,45–60,Male
3847004,Test,30–45,Female
916483,Test,45–60,Male
604096,Control,30–45,Unknown
8041324,Test,30–45,Unknown
5686231,Test,<30,Male
7002612,Test,45–60,Male
8111781,Test,30–45,Male
198652,Test,30–45,Male
7326849,Control,45–60,Unknown
9565614,Control,30–45,Female
8692286,Control,60+,Unknown
7293063,Test,30–45,Female
8341255,Control,<30,Male
6277814,Test,30–45,Female
4361167,Control,60+,Female
5040709,Control,60+,Male
9076129,Test,45–60,Female
1856884,Control,<30,Unknown
3797617,Test,45–60,Female
160144,Test,60+,Female
3954776,Control,30–45,Unknown
824508,Test,30–45,Female
9528795,Control,45–60,Unknown
5903293,Control,<30,Unknown
4064969,Control,60+,Unknown
6518469,Control,30–45,Male
6649463,Control,60+,Female
9051760,Control,30–45,Male
9607208,Test,45–60,Female
8425867,Test,30–45,Female
4069336,Test,<30,Unknown
5678260,Test,30–45,Male
896486,Control,60+,Female
2828054,Control,45–60,Male
8941663,Control,<30,Male
5127856,Test,30–45,Female
8124903,Test,30–45,Male
3385279,Test,45–60,Unknown
6488651,Control,60+,Unknown
4513829,Control,30–45,Female
4313487,Control,45–60,Unknown
6861387,Control,<30,Unknown
1442929,Test,30–45,Male
1149337,Test,<30,Unknown
9538359,Test,<30,Unknown
6312687,Control,30–45,Male
9917901,Control,30–45,Female
1305869,Test,45–60,Female
6035203,Test,45–60,Male
611408,Test,45–60,Unknown
3962861,Control,30–45,Unknown
7851703,Control,<30,Unknown
1999924,Test,30–45,Unknown
6625506,Test,45–60,Female
8410293,Test,60+,Female
227610,Test,<30,Unknown
3386736,Control,60+,Female
2934858,Test,60+,Female
1259337,Test,30–45,Female
4993496,Control,45–60,Female
6092194,Control,30–45,Female
3751108,Test,30–45,Female
3711449,Control,45–60,Male
3789108,Test,45–60,Female
3168759,Test,30–45,Female
3260056,Test,60+,Unknown
138002,Test,30–45,Male
1960031,Control,30–45,Unknown
8244744,Test,30–45,Male
8638788,Test,<30,Unknown
4090058,Control,45–60,Unknown
9676119,Test,60+,Female
4736115,Control,60+,Female
3648865,Control,45–60,Unknown
5616378,Test,45–60,Male
9398009,Test,60+,Unknown
4458514,Test,30–45,Female
3963765,Test,30–45,Unknown
1341853,Control,60+,Female
7510649,Control,<30,Female
9585752,Control,45–60,Female
2297047,Control,45–60,Male
720284,Test,60+,Unknown
9471545,Control,<30,Male
2525636,Test,30–45,Female
3331992,Test,45–60,Unknown
693528,Test,<30,Unknown
6661617,Test,60+,Female
5134296,Control,60+,Male
4848342,Test,60+,Male
8637733,Test,<30,Unknown
4453506,Test,45–60,Male
9541879,Control,45–60,Male
9522435,Test,60+,Unknown
3226829,Control,30–45,Female
3097686,Test,60+,Female
8515953,Test,60+,Unknown
505572,Control,<30,Unknown
4638142,Control,45–60,Female
5201853,Test,30–45,Female
6506244,Control,<30,Unknown
7117036,Test,60+,Male
1172341,Control,30–45,Male
4177979,Control,60+,Male
5728383,Control,45–60,Male
6752370,Test,<30,Male
6594759,Control,60+,Female
3404704,Control,60+,Female
1276349,Control,30–45,Unknown
8697352,Test,<30,Male
3799541,Control,45–60,Female
5828946,Test,45–60,Female
7634223,Test,<30,Unknown
2483614,Control,30–45,Unknown
5791057,Test,45–60,Unknown
5514367,Test,45–60,Male
8705753,Test,60+,Female
1766464,Test,60+,Unknown
9556672,Test,45–60,Female
6954228,Control,30–45,Female
595413,Control,60+,Unknown
3845483,Control,30–45,Male
6373411,Test,45–60,Male
469978,Control,60+,Male
4426218,Control,30–45,Unknown
3969151,Control,45–60,Male
5926292,Test,45–60,Male
991266,Control,30–45,Female
2518709,Test,60+,Female
7683063,Test,<30,Unknown
8582610,Test,45–60,Female
7890281,Test,<30,Male
6036449,Control,45–60,Male
9913793,Test,<30,Unknown
2516332,Test,45–60,Male
2625933,Control,<30,Unknown
8827652,Test,60+,Female
697065,Control,60+,Male
580619,Test,45–60,Male
3888630,Control,60+,Male
860752,Control,60+,Unknown
1889299,Control,60+,Female
6329564,Test,45–60,Female
72916,Test,30–45,Unknown
3839531,Control,60+,Male
5519930,Test,<30,Unknown
8420137,Test,30–45,Female
7397888,Test,<30,Female
9224663,Test,30–45,Unknown
4098071,Test,60+,Male
4757684,Test,60+,Female
1210804,Test,60+,Male
991383,Test,30–45,Unknown
9678771,Control,60+,Unknown
5948434,Control,45–60,Male
9947042,Control,45–60,Female
4123026,Test,60+,Male
92808,Control,45–60,Unknown
1132005,Control,30–45,Unknown
7988764,Control,30–45,Unknown
3623595,Test,30–45,Unknown
552600,Control,30–45,Female
3718550,Control,30–45,Male
408685,Test,60+,Female
4506207,Control,30–45,Male
1112135,Control,45–60,Male
4590615,Test,<30,Unknown
1972962,Test,<30,Male
125750,Test,30–45,Unknown
1176732,Test,60+,Male
6736185,Test,<30,Unknown
6962063,Test,60+,Unknown
4173631,Test,<30,Male
3575737,Control,45–60,Unknown
1416662,Test,30–45,Female
5387333,Control,45–60,Female
4468636,Test,30–45,Male
7092269,Test,30–45,Male
1981098,Control,60+,Female
6666388,Test,45–60,Female
891781,Test,<30,Unknown
9331153,Test,60+,Female
9557567,Control,60+,Female
8149715,Test,45–60,Male
8291632,Control,60+,Male
7271160,Test,60+,Unknown
3234627,Test,60+,Male
3798974,Test,30–45,Male
684515,Test,45–60,Unknown
4069058,Control,60+,Female
5948528,Test,30–45,Unknown
743771,Control,<30,Male
5270566,Control,60+,Female
2951330,Test,30–45,Male
7811996,Test,60+,Female
3417581,Control,60+,Unknown
656080,Test,<30,Female
919048,Test,30–45,Female
6324646,Control,30–45,Unknown
1858758,Control,30–45,Female
2997960,Test,<30,Female
1739922,Test,30–45,Unknown
9414493,Test,45–60,Unknown
9465725,Control,30–45,Female
8876196,Control,30–45,Unknown
4043025,Test,30–45,Male
1294070,Control,45–60,Female
8574639,Control,45–60,Unknown
7013561,Test,60+,Female
351701,Control,45–60,Female
5148739,Control,45–60,Male
4673391,Test,45–60,Male
74976,Test,45–60,Male
6356540,Test,45–60,Female
1745746,Test,45–60,Unknown
3640582,Control,45–60,Unknown
2861194,Test,45–60,Female
4440056,Test,30–45,Female
93870,Test,60+,Female
7419823,Test,60+,Female
2351990,Test,45–60,Male
4173840,Control,30–45,Female
6318309,Control,<30,Male
6620552,Control,<30,Male
828790,Test,60+,Female
9923135,Control,60+,Male
2883982,Test,60+,Female
3308183,Control,30–45,Male
2286665,Test,60+,Unknown
384132,Test,30–45,Unknown
3072665,Test,60+,Female
4351997,Control,30–45,Male
7333123,Control,60+,Male
8270136,Control,60+,Male
8906316,Test,45–60,Unknown
9423009,Control,60+,Unknown
971542,Control,<30,Unknown
1701641,Test,<30,Unknown
6036986,Control,45–60,Male
1137924,Control,45–60,Male
80241,Control,60+,Female
229490,Test,45–60,Unknown
3466680,Test,30–45,Unknown
1240217,Control,60+,Female
2568142,Test,45–60,Male
4717641,Control,60+,Female
985965,Test,<30,Unknown
4449592,Test,45–60,Female
3276458,Test,45–60,Unknown
9359740,Test,<30,Female
3487399,Control,45–60,Unknown
9809505,Control,30–45,Male
4926351,Control,<30,Female
7020628,Control,<30,Unknown
9876209,Test,60+,Male
3178933,Control,30–45,Female
2423061,Control,60+,Unknown
6109388,Test,30–45,Male
5322875,Control,<30,Female
7181622,Control,45–60,Unknown
385802,Test,30–45,Unknown
1424427,Test,<30,Unknown
1794177,Test,45–60,Female
6428137,Control,60+,Female
8649939,Test,<30,Male
7201494,Test,45–60,Female
2001599,Test,30–45,Female
2082482,Control,45–60,Female
417189,Control,60+,Unknown
1678744,Control,45–60,Female
7928204,Control,45–60,Female
5795460,Test,45–60,Male
2547974,Test,60+,Male
2606861,Control,60+,Unknown
3769397,Control,30–45,Unknown
4866628,Test,45–60,Male
6685261,Test,<30,Male
6076924,Control,45–60,Male
4784017,Control,30–45,Male
4527524,Control,45–60,Female
6231369,Control,30–45,Unknown
1490700,Control,45–60,Unknown
1393419,Control,45–60,Male
1945598,Test,60+,Unknown
1132380,Test,45–60,Female
488565,Test,45–60,Female
8179872,Control,30–45,Male
1345582,Test,45–60,Female
3235809,Test,<30,Unknown
9130095,Test,60+,Male
2846471,Control,<30,Unknown
848708,Control,60+,Female
7966133,Test,<30,Unknown
1556209,Control,45–60,Male
3201068,Test,60+,Female
2896887,Control,45–60,Male
4771742,Test,30–45,Female
5514240,Test,<30,Unknown
2646813,Control,45–60,Male
1002215,Control,<30,Male
419610,Control,<30,Unknown
7475284,Test,30–45,Unknown
9120702,Test,30–45,Female
3634458,Control,45–60,Female
8970514,Test,<30,Female
6119432,Test,60+,Unknown
7235377,Control,45–60,Unknown
3374146,Test,45–60,Male
3937811,Test,<30,Male
3356780,Test,60+,Female
6340549,Control,<30,Unknown
5240787,Control,30–45,Male
5791498,Control,60+,Female
8790955,Control,<30,Male
9441943,Control,45–60,Male
8130515,Test,45–60,Unknown
6746439,Control,30–45,Female
5908745,Control,30–45,Unknown
9369945,Control,45–60,Unknown
1231545,Control,45–60,Unknown
5059489,Test,30–45,Unknown
3064622,Test,45–60,Female
3711260,Test,<30,Unknown
4944295,Control,45–60,Unknown
179119,Test,45–60,Unknown
9438460,Control,60+,Unknown
4637790,Test,45–60,Female
7045648,Test,60+,Male
4378886,Control,60+,Female
5336156,Control,30–45,Unknown
882200,Test,45–60,Unknown
8919883,Control,45–60,Unknown
831546,Test,45–60,Male
1519720,Test,30–45,Unknown
5333425,Test,45–60,Unknown
9603506,Control,45–60,Female
9653478,Test,60+,Female
3630419,Test,45–60,Male
3075138,Test,30–45,Unknown
3733285,Test,45–60,Male
4672871,Test,30–45,Female
6257765,Test,30–45,Male
5138803,Control,60+,Female
6101775,Test,60+,Male
4749703,Control,45–60,Female
5760156,Test,30–45,Unknown
5369371,Test,<30,Female
4129913,Control,<30,Unknown
1600777,Test,<30,Unknown
8115066,Test,<30,Unknown
7350380,Test,60+,Female
7226366,Test,45–60,Unknown
3923623,Test,<30,Male
6296897,Control,60+,Male
9947963,Test,<30,Unknown
6598371,Control,30–45,Unknown
2165375,Test,30–45,Female
4767563,Control,60+,Male
8415544,Test,60+,Unknown
1246796,Control,<30,Female
5478643,Test,60+,Female
4313749,Test,45–60,Male
1287510,Test,<30,Unknown
9129736,Control,30–45,Male
5021662,Test,45–60,Female
4702031,Test,30–45,Male
6963529,Test,30–45,Male
6267268,Test,45–60,Female
5546610,Control,30–45,Unknown
7596241,Control,60+,Male
322927,Control,60+,Unknown
9284705,Control,45–60,Male
5943979,Control,45–60,Unknown
8060493,Test,45–60,Unknown
9390816,Control,45–60,Female
9364089,Control,60+,Female
2435906,Control,45–60,Female
327979,Control,45–60,Female
1696586,Test,<30,Unknown
9517099,Control,<30,Male
2892443,Control,60+,Male
758728,Control,60+,Male
2949340,Test,45–60,Unknown
7438702,Test,45–60,Unknown
1206850,Control,60+,Female
5478251,Test,30–45,Unknown
7429096,Control,30–45,Female
5804539,Test,45–60,Male
4092629,Test,45–60,Unknown
9188877,Control,60+,Female
3831506,Test,45–60,Female
485005,Test,45–60,Unknown
5426762,Test,60+,Unknown
5592378,Control,60+,Female
3403308,Test,30–45,Male
2172228,Control,30–45,Unknown
7975844,Test,<30,Unknown
5765562,Test,45–60,Unknown
903339,Test,45–60,Unknown
8383202,Test,45–60,Male
8180165,Test,45–60,Unknown
1297334,Test,45–60,Female
266497,Control,60+,Female
818413,Test,45–60,Unknown
5118056,Test,60+,Unknown
5547433,Test,30–45,Female
705871,Test,60+,Female
1142574,Test,45–60,Unknown
6911858,Test,45–60,Female
6461378,Test,45–60,Female
9399620,Control,45–60,Female
8461847,Test,45–60,Male
9964541,Test,<30,Male
6241144,Test,60+,Female
8551366,Test,<30,Male
3965253,Test,60+,Female
3876464,Test,<30,Unknown
6371663,Control,<30,Unknown
3302485,Test,30–45,Female
1280540,Test,45–60,Male
8878848,Control,<30,Male
6850642,Test,<30,Unknown
560675,Test,<30,Unknown
792110,Test,60+,Male
5456198,Test,30–45,Unknown
1595313,Test,60+,Male
5267769,Control,60+,Female
3176993,Control,30–45,Female
3120254,Control,<30,Unknown
5594240,Control,<30,Female
9139141,Control,45–60,Female
1896533,Control,30–45,Male
9144198,Control,30–45,Unknown
8221193,Test,60+,Male
9921452,Test,30–45,Female
3382771,Test,30–45,Unknown
5282553,Control,45–60,Female
8841129,Test,60+,Male
8137173,Test,60+,Female
4758202,Control,30–45,Unknown
6400977,Control,30–45,Male
718785,Test,<30,Female
3784584,Test,60+,Female
2728663,Test,45–60,Female
453657,Control,45–60,Female
6306129,Test,60+,Female
7592187,Control,<30,Male
3496200,Test,60+,Female
8302113,Test,45–60,Unknown
2681013,Test,45–60,Unknown
6444489,Test,60+,Male
9476493,Control,45–60,Male
5803184,Control,45–60,Female
7558565,Test,60+,Female
3828521,Test,45–60,Female
2053842,Test,<30,Female
8707256,Control,45–60,Male
381711,Control,45–60,Unknown
6392105,Control,45–60,Male
9118308,Test,30–45,Unknown
1560366,Test,45–60,Unknown
5544203,Test,30–45,Female
4487376,Control,45–60,Female
4023351,Test,<30,Unknown
8690868,Control,30–45,Male
8070639,Test,60+,Male
3942294,Control,45–60,Female
8127212,Control,30–45,Female
3559045,Test,45–60,Female
4751631,Control,45–60,Male
1598681,Control,<30,Unknown
2061268,Control,60+,Female
8713775,Control,60+,Male
3810840,Control,60+,Male
9146779,Test,45–60,Male
9873194,Control,45–60,Female
5424687,Control,60+,Female
5976256,Test,60+,Unknown
5853323,Test,30–45,Unknown
5228617,Test,<30,Unknown
8135997,Test,<30,Male
9186591,Test,60+,Unknown
682949,Test,<30,Unknown
5785189,Control,45–60,Female
9895333,Test,<30,Unknown
1060354,Control,45–60,Female
3225528,Control,<30,Unknown
5950422,Test,45–60,Female
9746847,Test,60+,Unknown
6065730,Control,45–60,Male
126309,Control,30–45,Unknown
1595359,Test,45–60,Male
5120819,Control,60+,Unknown
4853362,Test,30–45,Unknown
7380970,Control,60+,Male
2639770,Control,45–60,Unknown
138093,Control,45–60,Female
386336,Test,45–60,Male
8398285,Test,45–60,Unknown
7600879,Test,45–60,Male
6741208,Test,30–45,Male
4008076,Control,60+,Male
2638214,Control,60+,Male
1321480,Test,45–60,Unknown
2280839,Test,60+,Unknown
9287702,Control,<30,Male
7024708,Control,45–60,Female
2544781,Control,45–60,Unknown
684687,Test,45–60,Female
2645428,Control,45–60,Female
435757,Control,45–60,Male
200648,Test,45–60,Female
5792749,Test,<30,Unknown
5503316,Test,60+,Male
3900738,Test,60+,Female
5955908,Test,60+,Male
4001333,Test,30–45,Female
442079,Test,45–60,Female
3365395,Control,60+,Female
5079989,Test,<30,Male
7649036,Test,60+,Unknown
9328412,Test,60+,Unknown
1863619,Control,30–45,Female
1642397,Test,45–60,Male
5444203,Control,45–60,Male
1438555,Control,30–45,Unknown
5498249,Control,<30,Unknown
1522892,Control,60+,Male
1579430,Control,45–60,Unknown
8049996,Test,60+,Male
8221841,Test,45–60,Female
3260064,Control,45–60,Unknown
5890936,Control,60+,Male
9808183,Control,<30,Unknown
6472114,Control,45–60,Male
3888791,Test,45–60,Male
378538,Test,60+,Male
8020669,Test,30–45,Unknown
6887122,Test,45–60,Unknown
8519302,Test,<30,Unknown
1412211,Control,45–60,Male
857273,Control,45–60,Male
7856894,Test,30–45,Female
485353,Test,60+,Male
1720415,Control,45–60,Unknown
